,MntMeatProducts,MntFishProducts,Income,MntFruits,MntSweetProducts,NumDealsPurchases,Dt_Customer,NumWebPurchases,NumCatalogPurchases,MntGoldProds,NumWebVisitsMonth,Response,Year_Birth,Teenhome,Education_2n_Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,AcceptedCmp5_0,AcceptedCmp5_1,AcceptedCmp1_0,AcceptedCmp1_1
1646,-0.43848185150255453,-0.6138304734996367,0.24954845007973303,-0.4854130079444641,-0.6557331010948404,-0.1682363419597184,0.7649650578774595,0.689385848355018,-0.22654074517991973,-0.4797525550658065,0.2817201338663717,-0.41861210749003763,0.4335218728872259,1,0,0,0,1,0,1,0,1,0
73,-0.45177589449909483,-0.6870680334894731,0.3349184670315107,-0.5105610325020329,-0.5103535646517818,1.3847145068992197,-0.4771333241114935,1.7692629814425989,-0.22654074517991973,-0.4797525550658065,0.6939037392619777,-0.41861210749003763,0.5169846142080169,1,0,0,0,0,1,1,0,1,0
839,-0.3764429841853664,-0.5589023035072593,0.17500448581580366,-0.5357090570596016,-0.24382441450617437,-0.1682363419597184,1.2548763718890386,1.049344892717545,1.142174748287431,2.434592927437107,-0.13046347152923427,-0.41861210749003763,0.683910096849599,1,0,0,1,0,0,1,0,1,0
1202,-0.6113044104575786,-0.6138304734996367,-0.03336706702484783,-0.5860051061747391,-0.5345834873922916,-0.1682363419597184,0.8589884413746312,-0.3904912847325628,-0.22654074517991973,-0.5756191827797181,-0.5426470769248403,-0.41861210749003763,-0.9018819882454313,1,0,0,0,1,0,1,0,1,0
669,-0.575853629133471,-0.5589023035072593,0.09758422711082233,-0.25908078692634545,-0.4376637964302525,0.349413940993261,0.5917640882774062,-0.3904912847325628,-0.5687196185467573,-0.49892588060858883,-0.9548306823204462,-0.41861210749003763,0.18313364892485265,1,1,0,0,0,0,1,0,1,0
2099,-0.17260099157174832,-0.08285816357332272,0.9516039848998268,-0.35967288515662044,-0.3649740282087232,-0.6858866249126978,-1.105605413803115,-0.7504503290950897,0.11563812818691793,0.613127000872786,0.2817201338663717,-0.41861210749003763,0.5169846142080169,1,0,0,1,0,0,1,0,1,0
1726,-0.4916580234887158,-0.6870680334894731,-0.3859528272571312,-0.6111531307323078,-0.6557331010948404,1.3847145068992197,-1.259011986877448,-0.03053224037003586,-0.5687196185467573,-0.8440457403786708,1.1060873446575836,2.3888463379521307,-1.1522702122078046,1,0,0,1,0,0,1,0,1,0
617,-0.6689119301092532,-0.6504492534945548,4.400320968255004,-0.6363011552898765,-0.6315031783543306,-1.203536907865677,-0.18516597535711812,-1.4703684178201437,-0.9108984919135951,-0.8056990892931061,-1.779197893111658,-0.41861210749003763,0.600447355528808,1,0,0,0,0,1,1,0,1,0
2209,-0.7176567544299011,-0.6870680334894731,-0.2836845804641734,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.022675188162945732,-1.1104093734576166,-0.5687196185467573,-0.5564458572369358,-0.5426470769248403,-0.41861210749003763,-0.4845682816414759,1,0,0,1,0,0,1,0,1,0
1160,-0.615735758123092,-0.5589023035072593,-0.3144849001037712,-0.5357090570596016,-0.486123641911272,-0.6858866249126978,1.2647735701518987,-0.03053224037003586,-0.5687196185467573,-0.05793939312459537,-0.13046347152923427,-0.41861210749003763,-0.3176427989998938,1,0,0,1,0,0,1,0,1,0
532,-0.6334611487851458,-0.6870680334894731,0.2279762417718435,-0.5608570816171703,-0.6557331010948404,2.4200150728051786,1.6953016945863166,1.409303937080072,-0.22654074517991973,-0.6714858104936298,0.6939037392619777,-0.41861210749003763,0.683910096849599,1,0,0,0,1,0,1,0,1,0
1538,-0.403031070178447,-0.6870680334894731,0.7878549444293839,-0.6614491798474453,-0.6557331010948404,0.349413940993261,-1.323343775586039,-0.3904912847325628,0.4578170015537556,-0.6523124849508475,1.1060873446575836,-0.41861210749003763,0.18313364892485265,1,0,0,0,0,1,1,0,1,0
73,-0.45177589449909483,-0.6870680334894731,0.3349184670315107,-0.5105610325020329,-0.5103535646517818,1.3847145068992197,-0.4771333241114935,1.7692629814425989,-0.22654074517991973,-0.4797525550658065,0.6939037392619777,-0.41861210749003763,0.5169846142080169,1,0,0,0,0,1,1,0,1,0
1321,-0.30997276920266487,-0.24764267355045463,-0.22192414704936375,-0.5105610325020329,-0.3649740282087232,0.349413940993261,-0.17032017796282783,0.689385848355018,-0.5687196185467573,0.8432069073861739,0.2817201338663717,-0.41861210749003763,-0.9018819882454313,1,0,0,0,1,0,1,0,1,0
695,-0.6600492347782264,-0.6321398634970958,0.38653197283483154,-0.5608570816171703,-0.5830433328733111,-0.6858866249126978,0.07710977860867674,-0.7504503290950897,-0.5687196185467573,-0.7290057871219767,-0.9548306823204462,-0.41861210749003763,-0.651493764283058,1,0,0,0,1,0,1,0,1,0
2092,-0.19032638223380208,-0.24764267355045463,0.76200824299382,-0.05789659046579554,-0.29228425998719393,-0.6858866249126978,1.4627175354091024,-0.03053224037003586,-0.5687196185467573,-0.03876606758181304,-1.3670142877160523,-0.41861210749003763,0.600447355528808,1,0,0,1,0,0,1,0,1,0
409,-0.33212950753023207,-0.5772116935047185,-0.07231688758075949,-0.43511695882932666,-0.4376637964302525,0.349413940993261,-1.3183951764546091,1.049344892717545,-0.5687196185467573,-0.7673524382075414,0.6939037392619777,-0.41861210749003763,-0.4845682816414759,1,0,0,1,0,0,1,0,1,0
2078,-0.6689119301092532,-0.6870680334894731,0.0,-0.6363011552898765,-0.6557331010948404,0.8670642239462404,-0.6404370954486865,-0.7504503290950897,-0.5687196185467573,-0.6714858104936298,1.1060873446575836,-0.41861210749003763,0.18313364892485265,1,0,0,1,0,0,1,0,1,0
328,-0.7176567544299011,-0.6870680334894731,0.08727750536371955,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,-0.3088809536428704,-1.1104093734576166,-0.9108984919135951,-0.8440457403786708,-0.5426470769248403,-0.41861210749003763,-1.56958391881176,1,0,0,0,0,1,1,0,1,0
2064,0.22178895065894758,-0.15609572356315912,0.6071277770499538,1.350392784758054,1.2826607181459406,1.3847145068992197,-1.645002719128995,1.7692629814425989,1.142174748287431,-0.6331391594080651,0.2817201338663717,-0.41861210749003763,0.4335218728872259,1,0,0,1,0,0,1,0,1,0
128,-0.6201671057886055,-0.5039741335148821,0.0,-0.6614491798474453,-0.6557331010948404,0.349413940993261,0.002880791637225367,0.689385848355018,-0.5687196185467573,-0.5564458572369358,0.2817201338663717,-0.41861210749003763,-0.651493764283058,1,0,0,0,0,1,1,0,1,0
195,-0.6955000161023339,-0.6321398634970958,-0.834694708595137,-0.6614491798474453,-0.6315031783543306,-0.1682363419597184,0.849091243111771,-1.1104093734576166,-0.5687196185467573,-0.7098324615791944,1.1060873446575836,-0.41861210749003763,0.683910096849599,1,0,0,1,0,0,1,0,1,0
1294,-0.6999313637678474,-0.6870680334894731,-0.13299871058017468,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,1.3637455527805005,-1.1104093734576166,-0.9108984919135951,-0.8248724148358884,-0.5426470769248403,-0.41861210749003763,-0.4845682816414759,1,0,0,0,0,1,1,0,1,0
281,-0.3897370271819067,-0.6870680334894731,-0.0350848539826983,-0.4854130079444641,-0.38920395094923294,-0.1682363419597184,-1.2788063834031684,1.409303937080072,-0.22654074517991973,2.6454995084077124,1.1060873446575836,-0.41861210749003763,0.600447355528808,1,0,0,1,0,0,1,0,1,0
1726,-0.4916580234887158,-0.6870680334894731,-0.3859528272571312,-0.6111531307323078,-0.6557331010948404,1.3847145068992197,-1.259011986877448,-0.03053224037003586,-0.5687196185467573,-0.8440457403786708,1.1060873446575836,2.3888463379521307,-1.1522702122078046,1,0,0,1,0,0,1,0,1,0
1383,-0.6999313637678474,-0.6504492534945548,0.0,-0.6363011552898765,-0.6557331010948404,-0.6858866249126978,0.9183716309517923,-1.1104093734576166,-0.9108984919135951,-0.7673524382075414,0.6939037392619777,-0.41861210749003763,-0.40110554032068485,1,1,0,0,0,0,1,0,1,0
1460,-0.6467551917816861,-0.5589023035072593,0.5041005081128295,-0.5357090570596016,-0.5345834873922916,0.8670642239462404,0.9876520187918136,1.049344892717545,0.11563812818691793,-0.6523124849508475,-0.13046347152923427,-0.41861210749003763,-1.56958391881176,1,0,0,0,1,0,1,0,1,0
1821,-0.6999313637678474,-0.6870680334894731,-0.30409828128886146,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.45815191172879377,-0.7504503290950897,-0.9108984919135951,-0.7865257637503237,0.6939037392619777,-0.41861210749003763,0.18313364892485265,1,0,0,0,1,0,1,0,1,0
1124,-0.1327188625821274,-0.21102389355553644,-0.22024630862541678,-0.5357090570596016,-0.0984448780631158,-0.1682363419597184,-1.1600400042488461,0.689385848355018,-0.5687196185467573,-0.2880192996379833,0.6939037392619777,-0.41861210749003763,-1.2357329535285957,1,0,0,1,0,0,1,0,1,0
49,0.6649237172102913,0.22840146638348202,0.8110650426273168,0.5959520480309917,0.26500396304453067,3.455315638711137,-1.209525995563147,0.3294268039924911,-0.22654074517991973,-0.11545936975294234,1.1060873446575836,-0.41861210749003763,-1.2357329535285957,1,0,0,0,0,1,1,0,1,0
940,0.36359207595537757,0.6861362163199596,0.5027023094262071,1.5012809321034664,1.4280402545889992,2.937665355758158,-0.15052578143710746,0.689385848355018,0.11563812818691793,1.9169131377819844,0.2817201338663717,-0.41861210749003763,-1.4026584361701777,1,1,0,0,0,0,1,0,1,0
383,-0.3409922028612589,-0.4673553535199639,-0.6615178141234682,-0.5860051061747391,-0.6315031783543306,2.4200150728051786,-1.5955167278146942,-0.03053224037003586,-0.5687196185467573,-0.2304993230096363,1.1060873446575836,-0.41861210749003763,0.35005913156643476,1,1,0,0,0,0,1,0,1,0
2112,-0.6999313637678474,-0.6504492534945548,-0.7055011499512208,-0.6111531307323078,-0.6557331010948404,-0.1682363419597184,1.5319979232491236,-1.1104093734576166,-0.9108984919135951,-0.8056990892931061,-0.5426470769248403,-0.41861210749003763,-1.3191956948493866,1,0,0,1,0,0,1,0,1,0
1372,-0.7176567544299011,-0.6870680334894731,-0.6574031151314078,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,-0.3237267510371607,-1.1104093734576166,-0.9108984919135951,-0.7865257637503237,1.1060873446575836,-0.41861210749003763,-0.3176427989998938,1,0,0,0,1,0,1,0,1,0
150,-0.3941683748474202,0.026998176411431898,0.28390418923674227,-0.13334066413850176,-0.34074410546821343,-0.6858866249126978,1.4231287423576617,-0.03053224037003586,0.4578170015537556,-0.5947925083225005,-0.9548306823204462,-0.41861210749003763,-1.3191956948493866,1,0,0,0,1,0,1,0,1,0
18,1.4669976446682234,-0.6870680334894731,0.9886362758283705,1.350392784758054,-0.26805433724668415,-0.1682363419597184,-0.5167221171629343,2.489181070167653,0.4578170015537556,2.5304595551510185,-0.13046347152923427,-0.41861210749003763,-1.6530466601325509,1,0,0,0,1,0,1,0,0,1
757,-0.2922473785406111,-0.44904596352250475,0.250267523689996,-0.4099689342717579,-0.6557331010948404,1.3847145068992197,0.3492827308373318,-0.3904912847325628,0.4578170015537556,2.070299742124243,1.1060873446575836,-0.41861210749003763,-0.40110554032068485,1,0,0,1,0,0,1,0,1,0
102,0.07112313003149072,2.7001691160404606,1.336108623721006,3.664011044054378,2.5426167006524487,-0.1682363419597184,-0.40290433714004215,1.7692629814425989,0.7999958749205932,1.2841933948701676,-0.13046347152923427,-0.41861210749003763,0.8508355794911813,1,0,0,1,0,0,1,0,1,0
407,-0.3853056795163933,-0.44904596352250475,0.5417320270499257,-0.4854130079444641,-0.486123641911272,0.349413940993261,1.6012783110891449,0.3294268039924911,-0.5687196185467573,-0.6523124849508475,0.2817201338663717,-0.41861210749003763,0.18313364892485265,1,0,0,0,0,1,1,0,1,0
1374,0.00022156738327572224,-0.48566474351742295,0.159584351729053,-0.46026498338689537,-0.4618937191707623,1.3847145068992197,-0.6404370954486865,1.409303937080072,0.4578170015537556,0.8432069073861739,0.2817201338663717,-0.41861210749003763,0.01620816628327049,1,0,0,0,0,1,1,0,1,0
618,-0.6955000161023339,-0.5772116935047185,0.07649140120977478,-0.5105610325020329,-0.5345834873922916,-0.6858866249126978,-0.5662081084772351,-1.1104093734576166,-0.9108984919135951,-0.6523124849508475,-0.5426470769248403,-0.41861210749003763,0.7673728381703901,1,0,0,1,0,0,1,0,1,0
1193,-0.5891476721300114,-0.5039741335148821,0.40187220985377525,-0.3345248605990517,-0.5103535646517818,-0.6858866249126978,1.0965211996832755,-0.03053224037003586,-0.9108984919135951,-0.6523124849508475,-0.13046347152923427,-0.41861210749003763,-1.4026584361701777,1,0,0,1,0,0,1,0,1,0
265,-0.6423238441161726,-0.6138304734996367,-0.5620060161698519,-0.5608570816171703,-0.6072732556138208,0.8670642239462404,-0.5860025050029555,-0.3904912847325628,-0.5687196185467573,-0.4605792295230242,0.6939037392619777,-0.41861210749003763,-0.23418005767910272,1,0,0,0,1,0,1,0,1,0
2122,-0.6910686684368205,-0.6138304734996367,-0.34600429335363203,-0.6111531307323078,-0.6557331010948404,0.349413940993261,-1.5559279347632535,-0.3904912847325628,-0.9108984919135951,-0.5372725316941535,1.1060873446575836,-0.41861210749003763,0.9342983208119723,1,0,0,1,0,0,1,0,1,0
2124,-0.6955000161023339,-0.6870680334894731,-0.08514036696378272,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,1.7051988928491768,-1.1104093734576166,-0.9108984919135951,-0.8056990892931061,-0.13046347152923427,-0.41861210749003763,-0.9853447295662224,1,0,0,1,0,0,1,0,1,0
1873,-0.15487560090969457,-0.6870680334894731,0.31770064891910255,-0.18363671325363923,-0.5103535646517818,1.9023647898521991,-0.937353043334492,0.689385848355018,-0.22654074517991973,-0.34553927626633024,0.2817201338663717,-0.41861210749003763,-1.736509401453342,1,0,0,0,0,1,1,0,1,0
509,-0.45177589449909483,0.41149536635807304,0.35964660951777666,2.8089782090970408,-0.02575510984158651,1.9023647898521991,-1.0214792285688037,0.3294268039924911,-0.22654074517991973,0.28718046664548647,-0.13046347152923427,-0.41861210749003763,-0.8184192469246402,1,0,0,1,0,0,1,0,1,0
2157,-0.7087940590988742,-0.6138304734996367,-0.7219199973855589,-0.6111531307323078,-0.6072732556138208,-0.6858866249126978,0.9678576222660932,-1.1104093734576166,-0.9108984919135951,-0.8056990892931061,-0.9548306823204462,-0.41861210749003763,0.5169846142080169,1,0,0,0,1,0,1,0,1,0
999,-0.5980103674610383,-0.5589023035072593,-0.2461329585948842,-0.46026498338689537,-0.6072732556138208,0.8670642239462404,0.5719696917516859,-0.3904912847325628,-0.5687196185467573,0.11462053676044556,-0.5426470769248403,-0.41861210749003763,-1.0688074708870134,1,0,0,1,0,0,1,0,1,0
1966,0.022378305710842906,0.33825780636823666,0.48844068282265785,0.2187316796674606,1.4280402545889992,-0.1682363419597184,0.5125865021745248,1.409303937080072,-0.22654074517991973,0.9390735351000855,-0.13046347152923427,-0.41861210749003763,0.2665963902456437,1,0,0,1,0,0,1,0,1,0
697,-0.615735758123092,-0.6321398634970958,-1.0278458700185553,-0.6363011552898765,-0.5830433328733111,0.349413940993261,-0.46228752671720325,-0.7504503290950897,-0.9108984919135951,-0.8056990892931061,1.1060873446575836,2.3888463379521307,-1.6530466601325509,1,0,0,0,0,1,1,0,1,0
388,-0.6910686684368205,-0.6504492534945548,-0.5362791603359984,-0.6614491798474453,-0.4618937191707623,-0.6858866249126978,-1.5559279347632535,-0.7504503290950897,-0.5687196185467573,-0.4030592528946772,0.2817201338663717,-0.41861210749003763,-1.6530466601325509,1,0,0,1,0,0,1,0,1,0
1380,-0.4562072421646083,-0.6504492534945548,-0.2339886042882205,-0.3093768360414829,-0.4376637964302525,-0.6858866249126978,1.4775633328033926,-0.03053224037003586,-0.22654074517991973,-0.11545936975294234,0.6939037392619777,-0.41861210749003763,-1.1522702122078046,1,0,0,0,1,0,1,0,1,0
411,0.23951434132100133,0.37487658636315485,0.06434704690311105,0.6713961217036979,2.9787553099816244,0.8670642239462404,-1.204577396431717,-0.03053224037003586,0.11563812818691793,-0.34553927626633024,-0.5426470769248403,-0.41861210749003763,0.600447355528808,1,0,0,1,0,0,1,0,1,0
2005,-0.6822059731057936,-0.6504492534945548,-0.8740440144900836,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.5917640882774062,-0.7504503290950897,-0.9108984919135951,-0.8056990892931061,1.1060873446575836,-0.41861210749003763,0.683910096849599,1,0,0,1,0,0,1,0,1,0
90,0.11100525902111165,0.21009207638602292,0.0,0.3947678515704418,0.2407740403040209,5.008266487570076,-1.1550914051174161,1.049344892717545,-0.22654074517991973,0.17214051338879255,1.5182709500531897,-0.41861210749003763,-0.9853447295662224,1,0,0,0,0,1,1,0,1,0
774,-0.686637320771307,-0.6504492534945548,-1.8141528628411288,-0.6111531307323078,-0.6072732556138208,-1.203536907865677,-1.0610680216202444,-1.4703684178201437,-0.9108984919135951,-0.6139658338652828,6.052290609404856,-0.41861210749003763,-0.9853447295662224,1,0,0,0,0,1,1,0,1,0
512,-0.43848185150255453,-0.5405929135098003,-0.13291881351236767,-0.23393276236877672,-0.4134338736897427,0.349413940993261,0.5026893039116647,0.689385848355018,-0.22654074517991973,-0.7290057871219767,0.6939037392619777,-0.41861210749003763,-0.40110554032068485,1,0,0,1,0,0,1,0,1,0
218,-0.5935790197955249,-0.6870680334894731,-0.3074539581367554,-0.5608570816171703,-0.6557331010948404,-0.1682363419597184,0.25525934734016004,-0.03053224037003586,-0.5687196185467573,0.4213937454449628,0.6939037392619777,-0.41861210749003763,-1.2357329535285957,1,0,0,0,1,0,1,0,1,0
1804,-0.7176567544299011,-0.6870680334894731,-0.3019410604580725,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.9084744326889321,-1.1104093734576166,-0.5687196185467573,-0.6331391594080651,0.6939037392619777,-0.41861210749003763,-1.4861211774909688,1,0,0,1,0,0,1,0,1,0
1614,-0.6955000161023339,-0.6321398634970958,-0.834694708595137,-0.6614491798474453,-0.6315031783543306,-0.1682363419597184,0.849091243111771,-1.1104093734576166,-0.5687196185467573,-0.7098324615791944,1.1060873446575836,2.3888463379521307,0.683910096849599,1,0,0,1,0,0,1,0,1,0
365,-0.33212950753023207,-0.17440511356061822,0.10209841144191772,-0.6614491798474453,-0.0015251871010767454,-0.1682363419597184,-1.6004653269461242,0.689385848355018,-0.22654074517991973,1.8785664866964196,-0.5426470769248403,-0.41861210749003763,0.01620816628327049,1,0,0,1,0,0,1,0,1,0
186,-0.7309507974264414,-0.6870680334894731,-0.7967436013868128,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,1.1905445831804473,-1.1104093734576166,-0.9108984919135951,-0.8056990892931061,-0.13046347152923427,-0.41861210749003763,0.09967090760406157,1,0,0,0,0,1,1,0,1,0
719,-0.7176567544299011,-0.6321398634970958,-0.28312530098952443,-0.6111531307323078,-0.6557331010948404,-0.6858866249126978,1.2944651649404793,-1.1104093734576166,-0.9108984919135951,-0.7865257637503237,0.6939037392619777,-0.41861210749003763,-0.9018819882454313,1,0,0,1,0,0,1,0,1,0
6,-0.013072475613264588,0.22840146638348202,0.13533559164962902,0.9731724163945228,0.5315331131901381,0.8670642239462404,-1.1847829999059967,1.049344892717545,0.11563812818691793,-0.3263659507235479,0.2817201338663717,-0.41861210749003763,0.18313364892485265,1,0,0,1,0,0,1,0,1,0
1941,-0.6777746254402801,-0.6321398634970958,-0.9558586119244499,-0.6363011552898765,-0.6072732556138208,-0.6858866249126978,-0.8779698537573309,-1.1104093734576166,-0.9108984919135951,-0.7673524382075414,1.1060873446575836,-0.41861210749003763,-1.56958391881176,1,0,0,1,0,0,1,0,1,0
1408,-0.2789533355440708,-0.48566474351742295,0.19166302445356279,-0.3345248605990517,-0.34074410546821343,0.349413940993261,-1.5113905425803826,-0.03053224037003586,-0.22654074517991973,-0.5180992061513712,-0.9548306823204462,-0.41861210749003763,-1.56958391881176,1,0,0,1,0,0,1,0,1,0
1120,0.2129262553279207,0.8509207262970915,0.7318071513627746,0.042695507764479425,0.022704735639433017,-0.1682363419597184,0.43340891607164334,0.689385848355018,0.7999958749205932,-0.4414059039802419,-0.9548306823204462,-0.41861210749003763,-0.06725457503752058,1,0,0,1,0,0,1,0,1,0
143,-0.15487560090969457,0.1002357364012683,0.6433610973004275,-0.25908078692634545,0.14385434934198182,0.349413940993261,0.24041354994586975,1.409303937080072,0.7999958749205932,-0.21132599746685396,0.2817201338663717,-0.41861210749003763,0.4335218728872259,1,0,0,0,0,1,1,0,1,0
1503,-0.33656085519574547,-0.5405929135098003,0.07433418037898583,-0.5105610325020329,-0.5103535646517818,5.525916770523055,-1.2243717929574374,1.409303937080072,-0.22654074517991973,1.0157668372712148,1.1060873446575836,-0.41861210749003763,0.35005913156643476,1,0,0,0,1,0,1,0,1,0
2227,-0.1327188625821274,-0.6138304734996367,0.228495572712589,-0.4854130079444641,-0.6557331010948404,1.3847145068992197,-0.6404370954486865,-0.03053224037003586,-0.22654074517991973,0.900726884014521,-0.13046347152923427,-0.41861210749003763,-0.568031022962267,1,0,0,1,0,0,1,0,1,0
145,-0.11499347192007364,-0.10116755357078182,0.3020807721628344,-0.25908078692634545,0.33769373126605995,0.349413940993261,-1.313446577323179,-0.3904912847325628,0.11563812818691793,0.09544721121766324,1.1060873446575836,-0.41861210749003763,0.600447355528808,1,0,0,1,0,0,1,0,1,0
1010,1.0150001827858528,3.5607104459210386,1.0115267857550756,-0.6614491798474453,3.6571931467158976,-0.6858866249126978,-1.5806709304204039,2.129222025805126,-0.22654074517991973,2.1853396953809368,-0.13046347152923427,-0.41861210749003763,0.8508355794911813,1,0,0,1,0,0,0,1,0,1
512,-0.43848185150255453,-0.5405929135098003,-0.13291881351236767,-0.23393276236877672,-0.4134338736897427,0.349413940993261,0.5026893039116647,0.689385848355018,-0.22654074517991973,-0.7290057871219767,0.6939037392619777,-0.41861210749003763,-0.40110554032068485,1,0,0,1,0,0,1,0,1,0
1947,0.8111581901722347,1.3452742562284872,1.2641213656269006,0.2941757533401668,1.4038103318484896,-0.6858866249126978,1.7051988928491768,-0.03053224037003586,1.4843536216542685,-0.5564458572369358,-1.779197893111658,-0.41861210749003763,0.4335218728872259,1,0,0,0,1,0,1,0,1,0
449,-0.3764429841853664,-0.13778633356570003,0.13821188609068094,-0.4854130079444641,0.943441799778804,-0.1682363419597184,0.8144510491917604,-0.3904912847325628,-0.22654074517991973,-0.1729793463812893,-0.9548306823204462,-0.41861210749003763,-1.3191956948493866,1,0,0,0,0,1,1,0,1,0
1488,-0.0263665186098049,0.5762798763352049,0.988756121430081,1.5767250057761726,0.19231419482300136,-0.1682363419597184,-0.8928156511516212,2.489181070167653,1.8265324950211062,1.207500092699038,0.2817201338663717,-0.41861210749003763,-1.1522702122078046,1,0,0,1,0,0,0,1,1,0
115,-0.6467551917816861,-0.6870680334894731,-0.05841479778234179,-0.6363011552898765,-0.6315031783543306,-0.1682363419597184,0.30474533865446096,-0.7504503290950897,-0.5687196185467573,-0.3263659507235479,0.2817201338663717,-0.41861210749003763,-0.568031022962267,1,0,0,1,0,0,1,0,1,0
961,-0.575853629133471,-0.5589023035072593,0.013971945650798642,-0.6614491798474453,-0.6557331010948404,0.349413940993261,1.4874605310662528,0.689385848355018,0.11563812818691793,-0.03876606758181304,-0.13046347152923427,-0.41861210749003763,-0.568031022962267,1,0,0,0,0,1,1,0,1,0
2205,-0.6378924964506592,-0.6870680334894731,-0.653328364673251,-0.6614491798474453,-0.6557331010948404,1.9023647898521991,-1.3282923747174693,-0.3904912847325628,-0.5687196185467573,-0.49892588060858883,1.1060873446575836,-0.41861210749003763,-0.06725457503752058,1,0,0,1,0,0,1,0,1,0
808,0.04896639170392353,-0.26595206354791373,0.296368131814634,0.6713961217036979,-0.24382441450617437,2.4200150728051786,-0.5464137119515148,-0.3904912847325628,-0.22654074517991973,1.7060065568113787,1.1060873446575836,-0.41861210749003763,0.2665963902456437,1,0,0,1,0,0,1,0,1,0
24,-0.6201671057886055,0.026998176411431898,-0.46173519607206903,-0.5860051061747391,-0.5103535646517818,2.4200150728051786,-0.5662081084772351,1.049344892717545,-0.5687196185467573,1.0541134883567795,1.1060873446575836,-0.41861210749003763,-1.4861211774909688,1,0,0,1,0,0,1,0,1,0
342,-0.5404028478093635,-0.6870680334894731,0.11843736180844888,-0.6614491798474453,-0.6557331010948404,0.349413940993261,-1.1352970085916958,-0.03053224037003586,-0.22654074517991973,-0.19215267192407165,1.1060873446575836,-0.41861210749003763,0.01620816628327049,1,0,0,0,0,1,1,0,1,0
164,6.2705785140847885,-0.668758643492014,4.194426224516369,-0.6111531307323078,-0.6072732556138208,6.561217336429014,1.1559043892604366,-1.4703684178201437,6.617036722156833,-0.8248724148358884,-2.191381498507264,-0.41861210749003763,0.35005913156643476,1,0,0,0,0,1,1,0,1,0
578,-0.6910686684368205,-0.6870680334894731,-0.19076429060463443,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.3344369334430415,-0.7504503290950897,-0.9108984919135951,-0.690659136036412,-0.13046347152923427,-0.41861210749003763,-0.23418005767910272,1,0,0,0,0,1,1,0,1,0
249,0.07112313003149072,3.3409977659515295,0.5164845536229142,0.042695507764479425,1.0403614907408432,0.8670642239462404,-1.259011986877448,1.7692629814425989,1.142174748287431,0.49808704761609207,0.2817201338663717,-0.41861210749003763,0.01620816628327049,1,0,0,0,1,0,1,0,1,0
1011,-0.6024417151265518,-0.6504492534945548,-0.1222525549601334,-0.6363011552898765,-0.6315031783543306,-0.6858866249126978,0.9134230318203622,-1.1104093734576166,-0.5687196185467573,-0.8440457403786708,-1.3670142877160523,-0.41861210749003763,0.600447355528808,1,0,0,0,0,1,1,0,1,0
776,-0.6644805824437399,-0.6870680334894731,-0.4588988501649206,-0.6614491798474453,-0.6557331010948404,-0.1682363419597184,0.25031074820872995,-0.7504503290950897,-0.5687196185467573,-0.7290057871219767,0.2817201338663717,-0.41861210749003763,-0.3176427989998938,1,0,0,0,0,1,1,0,1,0
1315,-0.6644805824437399,-0.6870680334894731,-0.9990829256080359,-0.6614491798474453,-0.6557331010948404,0.349413940993261,-0.40290433714004215,-0.3904912847325628,-0.9108984919135951,-0.7865257637503237,1.5182709500531897,-0.41861210749003763,-0.568031022962267,1,0,0,0,0,1,1,0,1,0
5,-0.3055414215371514,-0.6870680334894731,0.41010160783789606,0.3947678515704418,0.36192365400656973,-0.1682363419597184,0.2997967395230309,0.689385848355018,0.4578170015537556,-0.5756191827797181,0.2817201338663717,-0.41861210749003763,-0.15071731635831165,1,0,0,0,1,0,1,0,1,0
2100,-0.7043627114333607,-0.6504492534945548,0.03822070573022261,-0.6614491798474453,-0.6557331010948404,-0.6858866249126978,1.2499277727576084,-1.1104093734576166,-0.9108984919135951,-0.7290057871219767,-0.5426470769248403,-0.41861210749003763,0.600447355528808,1,0,0,0,1,0,1,0,1,0
1317,-0.6511865394471995,-0.6321398634970958,-0.24581337032365622,-0.6111531307323078,-0.6072732556138208,-0.6858866249126978,1.655712901534876,-1.1104093734576166,-0.9108984919135951,-0.7481791126647591,0.6939037392619777,-0.41861210749003763,0.35005913156643476,1,1,0,0,0,0,1,0,1,0
648,-0.06624864759942584,1.4917493762081602,1.0571480114728715,-0.6614491798474453,0.5557630359306478,0.349413940993261,1.5666381171691344,1.049344892717545,1.142174748287431,0.11462053676044556,-0.5426470769248403,-0.41861210749003763,0.683910096849599,1,0,0,0,1,0,1,0,1,0
563,0.4079055526105119,2.388909486083656,0.4082240267444316,2.582645988078922,2.276087550506841,1.3847145068992197,0.9332174283460826,0.689385848355018,0.11563812818691793,0.7473402796722622,-0.5426470769248403,-0.41861210749003763,0.09967090760406157,1,1,0,0,0,0,1,0,1,0
