,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,OperatingSystems_1,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_1,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_False,Weekend_True,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
VisitorType_New_Visitor,0.028448675316674242,0.025043304905205274,-0.0534287503481873,-0.04319955353261942,-0.12272736743147404,-0.11644665378233787,-0.13935117420557105,-0.18389843939648604,0.10495189292837724,-0.0827400211091072,0.1041357462673175,0.0329027629618287,0.0137450189678661,-0.04593482114490358,-0.0032605759871427594,-0.008805769618933375,-0.003666020427094961,0.0003786072159931339,-0.008426063262276323,0.025193598391950737,-0.027459020125296545,0.016855500338670587,0.02673156975232447,-0.002666244924762097,-0.025776580800188378,0.0047479849601029965,0.007816277978889933,-0.0035942113589708547,-0.0028760403774853215,-0.008805769618933375,-0.0030942094213631285,-0.02478249993468427,0.00013686491609753648,-0.005761804536886929,-0.010791378601230205,-0.018719721785744294,0.009379013546753289,0.00992034922942009,-0.004456971777568327,0.01837516826318116,0.025761016985236716,-0.1769426655027442,0.2016516192608313,-0.08976796927800651,-0.040076314798809104,0.1857489147229987,-0.024025508317422537,-0.002053002157676933,0.18319056038126233,0.013059061109670173,-0.05003299797285481,0.028693846634727155,-0.003594211358970849,-0.0947381689605938,-0.005706152723925435,-0.013689034511341323,0.0088793871484461,-0.0035942113589709866,-0.003094209421364471,-0.008479858210120279,-0.01912242130347419,1.0,-0.0332504560886156,-0.9719107285087203,-0.047380638793415614,0.047380638793415614,0.01601176288173114,0.0663414493128357,-0.047177080037456534,-0.0068570962057002,-0.014924078320023109,-0.019546292811966574,-0.07572802137486095,0.0039042939784888872,0.05548062534852263,0.058481535558286335
VisitorType_Other,-0.021184394490473043,-0.008541760066814393,-0.021456964588627187,-0.013489220302644205,-0.03608302407174901,-0.0271833450350555,0.0281121061422601,0.0347633733101877,0.05520362963899952,-0.025729859056221663,0.0077153128182988725,-0.02605521178009479,-0.05798765260614612,-0.023248980390399913,-0.01673201306523909,-0.0018383569804314296,-0.0032731070002905574,-0.001985733048840198,0.6566991181053228,-0.026904086120014267,-0.06943172650433363,-0.007721475250781957,-0.008579980785239149,-0.006261218638176346,-0.00996803023376606,-0.005262731853889497,-0.008766092520636884,-0.0007503538960077062,-0.001061439951186027,-0.0018383569804314296,-0.0023736939026439002,0.7205791401001248,-0.050198963962592956,-0.009595755514303257,-0.021195850587198417,-0.010482369277961917,-0.013556137534829722,-0.01805164929666829,-0.013222155003100743,-0.01059483414149409,0.2531565030634351,-0.024307025153036222,-0.03364253121396847,-0.01880586693162614,-0.025670270288949096,-0.005405867504201951,-0.010841926516864222,-0.004753178481729683,-0.008133245894283048,-0.004870954939354382,-0.0005341548921623331,-0.004916361907916276,-0.0007503538960077079,-0.016890181314839343,-0.002706757031024109,-0.004632448401625525,-0.0012997564985202674,-0.0007503538960076365,-0.002373693902644516,-0.003095797812843129,0.3948449159695213,-0.0332504560886156,1.0,-0.20290320431146586,0.02962974572880329,-0.02962974572880329,-0.01589480797262402,0.14148278031290593,-0.010254685397687804,-0.015875775877891418,-0.006395019381367295,-0.03563764897311069,-0.0510338924947035,0.0030447071460215085,-0.017985609603239056,-0.016177980257808748
VisitorType_Returning_Visitor,-0.022883818977955835,-0.022524527371029245,0.057398999620155905,0.045500796121198867,0.1287378094511904,0.12048864299064396,0.12990815616337598,0.17198667756173402,-0.11582497700767984,0.08712262135370674,-0.1038428150310667,-0.026100689068635028,0.00018838144879319363,0.05047887725008406,0.007134573344089519,0.009060265887222863,0.004362500173611338,9.666362588468882e-05,-0.14638416848717212,-0.018347815007981074,0.043252500036993206,-0.014695763937033294,-0.024169588679643535,0.0040866201775771474,0.0276016333677513,-0.0034125251555786706,-0.005593684780223563,0.003698087955552574,0.003067721277359303,0.009060265887222863,0.003590479928113457,-0.14540157341345705,0.011686761147948687,0.007904682269104901,0.01556395058275917,0.020808859029472836,-0.005996800263338652,-0.005468565561939562,0.007480229347996798,-0.015508025598707063,-0.08485241236791503,0.17908172271200673,-0.18964412363209177,0.09237772530096185,0.04530922644384301,-0.18071276945157558,0.026091821774155352,0.003130688040938061,-0.1775640028404217,-0.011647479083530131,0.0491451395948702,-0.02695481996762091,0.003698087955552569,0.09679612575959498,0.006227936400935133,0.014502551218545346,-0.008393428927437736,0.003698087955552692,0.0035904799281141946,0.009037059463188907,-0.07424307891995068,-0.9719107285087203,-0.20290320431146586,1.0,0.03944351970993912,-0.03944351970993912,-0.01194446355141839,-0.09831377637137283,0.048636071755452044,0.010456603275589813,0.01612762397208697,0.027542250053464043,0.08621127531042738,-0.004542162829876943,-0.05012136642409485,-0.05348714043590556
Weekend_False,-0.026416750253924377,-0.014990141913818908,-0.03578472510756732,-0.024078486249595122,-0.0160919642344704,-0.007310613811572927,0.046513996531182836,0.06258704801055155,-0.012001639171353436,0.016767155269538984,-0.029295367971999182,-0.0649469055602448,0.11524217094224311,-0.07468875134018353,-0.010755280598256412,0.0034435728939071035,0.0020528348160553703,-0.011054981920258498,0.0177453324505002,-0.06306505061298667,0.02679141593097737,-0.017917616926382197,0.04310288377918328,0.01470773111675194,0.013789511890848281,-0.014042829050156259,-0.02508514018737041,0.004958315701774817,0.0032175033250263605,0.0034435728939071035,0.0021985667407910282,0.03334830454301766,0.013728596159002003,-0.009134788700085982,-0.0024492472378689098,-0.018298075170802824,0.00359424449824636,-0.006025649494385144,-0.003979592132578821,0.0009894746582884489,0.020091048899216327,0.024103855190969647,-0.03704549278315825,0.06045680136414847,-0.030935195445789376,-0.0020350460145991322,0.0033752423710345395,-0.009100683955643295,-0.031770238607418635,-0.09630644693032504,-0.0013599357005138451,-0.054182527056312366,0.0049583157017748306,0.0515169640452447,-0.023519130867575514,-0.02826350965328914,0.008588751373695367,-0.016358292597694533,-0.011288163564658607,-0.005410036810382403,0.026046360097378055,-0.047380638793415614,0.02962974572880329,0.03944351970993912,1.0,-1.0,0.0049193819289749165,0.019749844864935234,0.023430935954648572,-0.0036700255406808715,0.02540648080228079,-0.019868983730678035,0.029081443802705907,-0.04190923792377525,-0.01517091702471244,0.008418738455832622
Weekend_True,0.02641675025392423,0.014990141913818958,0.03578472510756732,0.02407848624959511,0.016091964234470398,0.0073106138115729405,-0.046513996531182836,-0.06258704801055158,0.012001639171353428,-0.01676715526953899,0.029295367971999182,0.06494690556024783,-0.11524217094224311,0.07468875134018353,0.010755280598256409,-0.0034435728939071052,-0.002052834816055373,0.011054981920258498,-0.0177453324505002,0.06306505061298667,-0.026791415930977405,0.017917616926382194,-0.04310288377918329,-0.014707731116751947,-0.013789511890848285,0.014042829050156257,0.02508514018737041,-0.004958315701774817,-0.003217503325026365,-0.0034435728939071052,-0.00219856674079103,-0.033348304543017654,-0.01372859615900204,0.009134788700085982,0.0024492472378686283,0.018298075170802768,-0.0035942444982463837,0.0060256494943851414,0.0039795921325787315,-0.0009894746582884914,-0.02009104889921633,-0.02410385519096964,0.037045492783158246,-0.06045680136414847,0.030935195445789376,0.0020350460145991275,-0.0033752423710345595,0.009100683955643294,0.031770238607418635,0.09630644693032504,0.0013599357005138447,0.054182527056312366,-0.0049583157017748306,-0.0515169640452447,0.023519130867575514,0.02826350965328914,-0.008588751373695367,0.016358292597694533,0.011288163564658607,0.0054100368103824,-0.026046360097378055,0.047380638793415614,-0.02962974572880329,-0.03944351970993912,-1.0,1.0,-0.004919381928974923,-0.01974984486493524,-0.023430935954648575,0.0036700255406808715,-0.0254064808022809,0.01986898373067803,-0.029081443802705907,0.04190923792377528,0.01517091702471244,-0.008418738455832627
Month_Aug,0.04715887743026824,0.027950493483565153,0.005881539945373911,0.0014123767328604068,0.027999377887388686,0.007767027534542268,-0.015662112508173225,-0.020988282359298113,0.0005015268878772511,-0.05891590544358154,0.01095889587437887,0.0013215904308993235,0.001933515476152371,0.0013854723760484632,-0.0017944467148179545,-0.004209446534238546,-0.007494718961132677,-0.004546906389422827,-0.01531979638352685,0.0005956809544291569,-0.006053001844824897,-0.0032957779549496165,0.009583908220403652,0.0036930627619684697,-0.007883299450135361,0.001955507284265389,0.009564949848553814,-0.0017181508491682276,0.008779199306998383,-0.004209446534238546,-0.0054352542396216555,-0.01345195951705037,-0.00982262955775317,-0.008978395072795568,0.01069169919923986,0.003727919130570368,-0.00046529222142827417,0.0013025746771562685,0.007827945074405646,0.008987170413676457,-0.008720810636523923,0.021999308320327204,-0.03541722166006851,0.0022933213609648414,0.058651964677797354,0.07013185370482883,-0.006130020405334834,-0.01088376789683149,-0.0322713419164959,-0.011153450938062864,-0.03712985506259112,-0.024131759599560338,-0.0017181508491682313,0.003869246800149803,-0.006197897973329489,-0.010607321688245427,-0.0029761659711855693,-0.0017181508491681062,-0.005435254239622061,-0.007088718629019625,-0.01035158643858069,0.01601176288173114,-0.01589480797262402,-0.01194446355141839,0.0049193819289749165,-0.004919381928974923,1.0,-0.07699402175973816,-0.023481048766094078,-0.036352150566473056,-0.029503405601500783,-0.08160263733060412,-0.11685676078007341,-0.10813185828929348,-0.041183221113430285,-0.03704413432869715
Month_Dec,-0.014443018477087134,-0.00499005431864914,0.0028219179443806377,0.010314276482821492,-0.03390895112761306,-0.01756304141072041,-0.016998822598729677,-0.014700185364084099,0.02051820138043576,-0.12463474434304979,-0.03311151849027226,0.01373932474535602,-0.026505212503855395,-0.006264831302832438,0.0012698795733743669,0.0016912705032864851,-0.003939430352218392,-0.009618837411233346,0.12868045849179444,0.01120070398629234,-0.013219035562972815,0.0007456390916397312,-0.024746212892881418,-0.012744126392784518,-0.022529018674765557,-0.0032061852141713133,0.00020489633320122124,-0.003634694064640614,0.008530864627872106,0.0016912705032864851,0.02954754443910171,0.15806093318709122,-0.02086918853158743,-0.013828172462501568,0.008509518401601697,-0.0036169698416914243,-0.00521989983686331,-0.012063414995167193,0.012051911214525821,0.007877302405699636,0.05677901933835133,0.023247461225557365,0.11795062232952548,-0.07931434767130811,-0.12434609795912625,-0.05923314974358205,-0.022813788581797872,0.0016331632301320473,0.05962279857572148,-0.023594774547587426,0.0572888545652921,-0.026012411278119284,-0.0036346940646405936,-0.04961909732770342,-0.013111458163189317,-0.022439455302001445,-0.0062959854753704015,-0.0036346940646409033,-0.011498109338967319,-0.014995961233147054,0.09531097980711586,0.0663414493128357,0.14148278031290593,-0.09831377637137283,0.019749844864935234,-0.01974984486493524,-0.07699402175973816,1.0,-0.04967341989966743,-0.07690183080538913,-0.06241352630844962,-0.17262781187585313,-0.24720680086160488,-0.22874954414688264,-0.0871218085515263,-0.07836570068311739
Month_Feb,-0.06564863886606813,-0.04452394483135256,-0.04037239012172172,-0.028059917472133208,-0.05686313294608787,-0.04655008916455265,0.06303030771046968,0.07870866416302483,-0.033136647800452335,0.10659641602408043,-0.04711430382660296,0.0401361879893176,-0.020797179098667826,-0.01671527418708355,0.009934122857601915,-0.002715764165339228,-0.004835288681863199,-0.0029334795762609163,-0.009883711243336712,0.052307459077465715,-0.0626551004318162,0.024992150941057212,0.03675218026207379,-0.006899722937009398,0.024972172075222274,0.0028576698216639836,-0.012949954873290844,-0.001108481238298282,-0.014246045309646883,-0.002715764165339228,-0.0035066055771013887,-0.00867865865805557,0.01876567742811749,-0.004515864365041574,0.006991450471236537,-0.003723836161905417,0.001074004664621809,-0.00815858534573721,-0.017668766188579106,-0.008989618353568499,-0.008811908848213873,-0.007670261537432299,-0.04511737657026802,0.11023207883523761,0.016752780869969564,0.00521468188086327,-0.009427320965689654,0.004741599863492876,-0.020820160852816495,-0.007195754152261639,-0.02395467646947116,-0.017597596766413936,-0.0011084812382982912,-0.03105569606979687,-0.0039986323806451216,-0.00684341371171253,-0.0019201015689122504,-0.0011084812382979527,-0.003506605577099538,-0.004573353735286955,-0.015723841863611553,-0.047177080037456534,-0.010254685397687804,0.048636071755452044,0.023430935954648572,-0.023430935954648575,-0.023481048766094078,-0.04967341989966743,1.0,-0.023452933072889686,-0.019034400612109096,-0.05264671173685643,-0.0753912422506888,-0.06976228905272874,-0.026569743837684866,-0.023899372928875243
Month_Jul,0.006220997582187712,-0.0020957728219235137,0.0018955988660196413,0.014957546980405512,0.020034131024066208,0.0022760940506081607,0.009766255107907202,0.008852323237445536,-0.01831671097093153,-0.058845360829594316,-0.0010362198667122498,0.0015502385403720535,-0.009972215085603777,0.02011284560643405,-0.013132557000265872,0.01579572064755676,-0.007485744948892335,-0.00454146202335928,-0.015301452795066409,-0.0013900993824728484,6.86576589775105e-05,0.0015416906793727229,0.004120380237549874,-0.0008365456105175274,-0.011578821212253999,-0.012036107707186479,0.001144741931670928,-0.001716093572995228,0.01656379644021315,0.01579572064755676,0.010065800218592151,-0.013435852435524899,-0.01763039549959631,0.0033530250986135188,-0.003555138594876965,0.0023774750893569923,0.005171313077765646,0.010348222283618182,0.0042839534432323354,0.01626202730129692,0.004639244621440034,0.048769261481692576,-0.05789969533640079,-0.0046125011744835055,0.07609571639478196,0.02422417742078801,-0.017888691275636547,-0.0031140128913641754,-0.0322327009189078,-0.011140096040339739,-0.03708539658783621,-0.027243693143063574,-0.001716093572995234,0.030016694688013112,-0.006190476746121467,-0.0026370382697507716,-0.0029726023752747097,-0.0017160935729950066,-0.0054287461853114154,-0.007080230752683379,-0.01381579243586206,-0.0068570962057002,-0.015875775877891418,0.010456603275589813,-0.0036700255406808715,0.0036700255406808715,-0.036352150566473056,-0.07690183080538913,-0.023452933072889686,1.0,-0.02946807887019736,-0.08150492812096619,-0.11671683905563425,-0.10800238357188599,-0.04113390922702656,-0.03699977849409291
Month_June,-0.0019023875871681448,-0.018974328839807635,0.007175540071445136,-0.015406946961487455,0.015072424146151429,0.0015057149976751983,0.041178073672080755,0.048276172876054575,-0.020804152153328464,-0.04775889517587099,-0.02311221875412131,-0.007096484304137088,0.00626184051233318,-0.0035490260173768238,0.010667858656032378,-0.0034122961238304606,-0.0060754306420663495,-0.0036858506033619143,-0.0056886104916132295,-0.0033669653750272874,0.006791596286748025,-0.008488499884877031,-0.0026999862555175634,0.0058846066023643595,-0.009397371360126165,-0.0012335229631550435,-0.000790967177840743,-0.0013927815533655828,0.0009059731456762527,-0.0034122961238304606,-0.004405970434125923,-0.003251250545257634,-0.012839331645523857,0.021288057262554633,0.0011814501032163193,-0.010230034351163155,0.008713881147578135,0.009123183109796524,0.0005016576411295304,-0.00039986138035306594,-0.005215184262155685,0.0077372170871367,-0.03160904370932171,0.024609903716372006,0.01914121786801499,0.025889451979874707,-0.02124334843351762,0.00062034534325123,-0.02616006024467272,-0.009041302008173413,-0.030098508076510305,-0.006780999389019131,-0.001392781553365579,0.03794347697023946,-0.005024190961507757,0.0010889667034768877,0.03201673613375093,-0.0013927815533657482,-0.004405970434124727,-0.0057463153181745285,-0.002669143497853813,-0.014924078320023109,-0.006395019381367295,0.01612762397208697,0.02540648080228079,-0.0254064808022809,-0.029503405601500783,-0.06241352630844962,-0.019034400612109096,-0.02946807887019736,1.0,-0.06614940011534436,-0.09472738722530431,-0.08765473510634661,-0.03338428095693094,-0.0300290204311417
Month_Mar,-0.055035619279187487,-0.023198135823343305,-0.027956567116427345,-0.011544570566068647,-0.11467175428844463,-0.08549080154540524,-0.00408969430898908,0.013438977599461449,-0.04445116784379311,-0.13209498099941686,-0.06394050803780349,-0.009810945380135848,0.022066545845084787,-0.006178712511113973,-0.005727309177525923,-0.009437973595950597,-0.016803862239091374,0.008638175887091277,-0.034348419106164076,-0.006610399222103028,-0.0024738919178248805,0.014061137126005012,0.020987313648221095,0.01265724902753065,0.015381292927127243,0.00506781748466923,-0.025605543862816525,0.021055089705088657,-0.01612338615164183,-0.009437973595950597,-0.012186349341550223,-0.03016055381699744,0.017820262475456018,0.016521029270304993,-0.011130255247272198,-0.020427538304364036,-0.014409354771086175,0.004990169759480526,0.015193890008748545,0.002283474287539864,-0.03042180179859794,0.15620068637230933,-0.02081714352779127,0.010617368018468252,-0.13178905716729167,-0.06277865639439556,-0.041739079278875886,0.003208656898594564,0.04494178799876739,0.13668003024071557,0.07464000054408805,-0.025937046214359202,0.021055089705088705,-0.08428774740675636,-7.343032212752707e-05,-0.015689446320539212,-0.006672843003162221,-0.0038522552113215993,-0.012186349341552863,-0.015893571448325285,-0.05464436353846177,-0.019546292811966574,-0.03563764897311069,0.027542250053464043,-0.019868983730678035,0.01986898373067803,-0.08160263733060412,-0.17262781187585313,-0.05264671173685643,-0.08150492812096619,-0.06614940011534436,1.0,-0.26200380828690684,-0.2424417592940871,-0.09233664100568525,-0.08305642056157686
Month_May,-0.06458698056702983,-0.039317824772946944,-0.038421577795569144,-0.03181062122120924,-0.07222034290657828,-0.0681333045888245,0.05906249420110181,0.07281541800540567,-0.015098598696750318,0.46480916793669097,-0.07831961806240041,-0.038588540611200095,0.03469963010940526,0.004455636458214006,-0.0022760355168615558,-0.013515384536925515,0.026999338257370074,0.000689398258778245,-0.046905578051532774,-0.029474038635298204,0.006850894479361617,0.014570326052789847,0.020133889169482302,0.01677646257667115,0.019338818901408924,0.0047212411012878515,-0.006705276102309747,-0.005516513686558277,0.008813890185902225,-0.013515384536925515,-0.011054796057256061,-0.043190572482469373,-0.028825065224648345,0.023335264298447463,0.006154261436518473,0.019491125756952568,0.018655114383569253,0.028283004273104193,-0.008795313429001332,0.0045368157003891916,-0.0478852706989598,-0.11986161068449601,-0.14027979610011237,0.0841597354193813,0.26746701639310144,0.01909139975143824,0.12691491691626566,-0.009328311285674226,-0.10361447567427291,-0.03581068843983603,-0.11921383604454512,0.015089141518646586,-0.005516513686558296,0.08263172135104199,0.036206532481106155,0.05135224627537823,0.013793778461395356,0.014703050449959756,0.04651210767218434,0.060661604700523106,-0.05942062460777497,-0.07572802137486095,-0.0510338924947035,0.08621127531042738,0.029081443802705907,-0.029081443802705907,-0.11685676078007341,-0.24720680086160488,-0.0753912422506888,-0.11671683905563425,-0.09472738722530431,-0.26200380828690684,1.0,-0.3471818999445244,-0.13222808872620134,-0.11893861015167113
Month_Nov,0.051574411555983815,0.032431579877745816,0.0637539151157776,0.03689909660346661,0.182339425257164,0.16695137373376848,-0.034281455883752185,-0.05680977468903083,0.0378560002952817,-0.17503938884087628,0.1547740881269636,0.023903151371146816,-0.02540201806971992,0.006418335991149492,-0.0011989232895789463,0.004638754496128984,0.0018325716240237798,-0.005571945042254579,0.006614288521971791,0.008216101626095663,0.02739495841055844,-0.01960886982883838,-0.031087025499184552,-0.02035197642676315,-0.010109975853690095,-0.0087571604299604,0.013035721137369474,-0.005104632990197266,-0.009324134448627898,0.004638754496128984,0.003775804369695065,-0.02918752211161695,0.04879880378630512,-0.02694206399609628,-0.008248249038504811,-0.001540904967781253,-0.01588784931630179,-0.03729633546056979,-0.01652556171160646,-0.020031864865407065,0.03580955267552553,-0.06156266102590834,0.11802444850875381,-0.046159236403146786,-0.1531343012886963,-0.055554464085371,-0.04054575141558993,0.004236108435590428,0.09610970242757465,-0.03313694699192688,0.10040023562653794,0.07683558524893222,-0.00510463299019726,0.010805314305738164,-0.01841397947092823,-0.004227959082251319,-0.008842200909293597,-0.005104632990197492,-0.016148161912049517,-0.021060611173607406,0.011817190135355095,0.0039042939784888872,0.0030447071460215085,-0.004542162829876943,-0.04190923792377525,0.04190923792377528,-0.10813185828929348,-0.22874954414688264,-0.06976228905272874,-0.10800238357188599,-0.08765473510634661,-0.2424417592940871,-0.3471818999445244,1.0,-0.12235551333580609,-0.11005827007520179
Month_Oct,0.09126589878750052,0.055100803603898164,-0.0026188374798136764,0.00643353379134577,0.00890700756123365,-0.008773032529791122,-0.04604446957132201,-0.0624648643300123,0.03204552360330584,-0.06666569841895673,0.03266607899312839,0.020190229299159788,-0.007027036558166306,-0.018202415857279552,0.019792415453453817,-0.004763156757915236,-0.008480573628386712,0.02786978688397952,-0.017334961040726193,0.03086412041741282,-0.019292340142080047,-0.01572699144976936,-0.00957781654055241,0.008664792627752814,-0.0024916970958473177,-0.0011359251119473263,0.018851503435305002,-0.0019441562594430567,-0.011215188820697936,-0.004763156757915236,-0.006150207100116657,-0.01522142907853985,0.0017495819293360537,-0.007587832510087811,0.001990389272390085,-0.008854000425033355,-0.00039473036034748415,0.005024964105145777,0.008359514978563536,-0.0028252520546282944,0.0024609710539864106,-0.0060418243559003364,0.026840487963938228,-0.024668064910894037,0.010343528373200371,0.07231585423865644,-0.0269491476223365,0.01534379917693422,-0.03651631136925745,-0.012620574884984838,-0.04201391290355789,-0.019638672248577998,-0.00194415625944306,-0.01302845565068242,-0.0070131689228952465,-0.012002607842089412,-0.0033676505790067135,-0.0019441562594429396,-0.006150207100118477,-0.008021168048609554,0.0944197796189278,0.05548062534852263,-0.017985609603239056,-0.05012136642409485,-0.01517091702471244,0.01517091702471244,-0.041183221113430285,-0.0871218085515263,-0.026569743837684866,-0.04113390922702656,-0.03338428095693094,-0.09233664100568525,-0.13222808872620134,-0.12235551333580609,1.0,-0.04191691647196357
Month_Sep,0.05960651993040102,0.03131335889973859,0.009692031222933785,0.0017444667843547204,0.005996551042107967,0.005950496648398142,-0.04008076866530411,-0.050955965766485894,0.01743893712127425,-0.05996551558090232,0.019983251779395677,-0.014825683624021237,0.006220792362807886,0.010871431206065655,-0.005316184598986194,0.03502146741949792,0.0034215955853355382,-0.004627911323554079,-0.015592724610023695,-0.021093294805715403,0.012454139108527247,-0.008561645028635058,0.0041310561015764176,-0.00673897945610319,0.0024908559706062687,0.015291298790405961,0.012890412001712719,-0.0017487603855082707,0.011678758155495904,0.03502146741949792,-0.005532085441749995,-0.013691611491657868,-0.015725540958161546,-0.00041300734618112127,-0.004717004327811943,0.017744702568145587,0.017625075998279,0.011844858673081854,-0.0029723346822669626,0.0005432639180119618,-0.0034070426040159973,0.01731713338720398,0.0016989787023658207,-0.029741130385127015,0.029510071394455724,0.11630504252093048,-0.00961320285667951,-0.0034555890548410503,-0.032846268625414725,-0.01135215407404282,-0.03779133810313151,-0.024668839909419298,-0.001748760385508275,0.0039930353711543866,0.007047030173937593,-0.010796295315819314,-0.003029187544053453,-0.001748760385508127,-0.0055320854417507505,-0.007215006952644571,-0.02480622207129055,0.058481535558286335,-0.016177980257808748,-0.05348714043590556,0.008418738455832622,-0.008418738455832627,-0.03704413432869715,-0.07836570068311739,-0.023899372928875243,-0.03699977849409291,-0.0300290204311417,-0.08305642056157686,-0.11893861015167113,-0.11005827007520179,-0.04191691647196357,1.0
