,PageValues,ExitRates,ProductRelated,Administrative,VisitorType,Informational,SpecialDay,Month,Revenue
10213,0.0,0.028333333,12,0,Returning_Visitor,0,0.0,Nov,False
10214,0.0,0.014864865,37,0,Returning_Visitor,0,0.0,Nov,False
10215,0.0,0.043915344,5,4,Returning_Visitor,0,0.0,Dec,False
10216,0.0,0.034126984,21,0,Returning_Visitor,0,0.0,Nov,False
10217,0.0,0.104242424,11,0,Returning_Visitor,0,0.0,Nov,False
10218,0.0,0.034615385,13,0,Returning_Visitor,0,0.0,Nov,True
10219,0.0,0.023128655,75,1,Returning_Visitor,0,0.0,Dec,False
10220,0.0,0.01965812,39,2,Returning_Visitor,1,0.0,Nov,False
10221,9.581561053,0.012798697,64,9,Returning_Visitor,0,0.0,Nov,True
10222,0.0,0.2,2,0,Returning_Visitor,0,0.0,Nov,False
10223,0.0,0.014705882,35,2,Returning_Visitor,0,0.0,Nov,False
10224,0.0,0.062121212,24,0,Returning_Visitor,0,0.0,Dec,False
10225,0.686565227,0.021627971,171,4,Returning_Visitor,7,0.0,Dec,False
10226,0.0,0.028571429,2,4,New_Visitor,0,0.0,Dec,True
10227,0.0,0.009815546999999999,48,0,Returning_Visitor,0,0.0,Nov,False
10228,1.8429136169999998,0.01127957,146,4,Returning_Visitor,8,0.0,Nov,False
10229,0.0,0.0225,40,0,Returning_Visitor,0,0.0,Nov,False
10230,0.0,0.011764706000000002,13,5,New_Visitor,0,0.0,Nov,True
10231,0.0,0.14285714300000002,7,0,Returning_Visitor,0,0.0,Nov,False
10232,0.0,0.025,11,1,Returning_Visitor,0,0.0,Nov,False
10233,0.0,0.025308642000000003,27,1,Returning_Visitor,0,0.0,Dec,False
10234,0.0,0.035,20,0,Returning_Visitor,0,0.0,Nov,False
10235,0.0,0.034024526,7,6,Returning_Visitor,0,0.0,Nov,False
10236,0.0,0.05,4,0,Returning_Visitor,0,0.0,Nov,False
10237,0.0,0.019607843,17,0,Returning_Visitor,0,0.0,Nov,False
10238,4.485584737,0.010072239,324,1,Returning_Visitor,0,0.0,Nov,True
10239,0.0,0.15,2,0,Returning_Visitor,0,0.0,Nov,False
10240,0.0,0.027424242,44,0,Returning_Visitor,1,0.0,Nov,True
10241,23.00194502,0.007619048000000001,30,3,New_Visitor,0,0.0,Dec,True
10242,0.0,0.014196078,85,0,Returning_Visitor,0,0.0,Nov,False
10243,0.0,0.1,2,0,Returning_Visitor,0,0.0,Nov,False
10244,0.245152903,0.024720163,266,5,Returning_Visitor,4,0.0,Nov,False
10245,13.68108942,0.033875153,43,12,Returning_Visitor,0,0.0,Dec,False
10246,0.0,0.057777777999999995,45,0,Returning_Visitor,0,0.0,Nov,False
10247,60.62885042,0.009333333000000001,21,5,New_Visitor,0,0.0,Nov,True
10248,0.0,0.013333333000000001,17,0,New_Visitor,0,0.0,Dec,False
10249,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,Dec,False
10250,0.0,0.2,1,0,Returning_Visitor,0,0.0,Dec,False
10251,1.560184165,0.010822511000000002,104,3,Returning_Visitor,5,0.0,Nov,True
10252,0.0,0.0077694240000000005,38,0,New_Visitor,0,0.0,Nov,False
10253,0.0,0.014285714,14,0,Returning_Visitor,0,0.0,Nov,False
10254,0.0,0.020907736,137,1,Returning_Visitor,2,0.0,Nov,False
10255,0.0,0.06,2,2,Returning_Visitor,0,0.0,Dec,True
10256,0.0,0.023639456,52,4,Returning_Visitor,1,0.0,Nov,False
10257,0.0,0.03,11,0,Returning_Visitor,0,0.0,Dec,False
10258,31.38886179,0.007142857,12,2,Other,0,0.0,Dec,False
10259,0.0,0.027272727000000004,9,7,New_Visitor,0,0.0,Nov,False
10260,0.0,0.038095238,21,0,Returning_Visitor,0,0.0,Dec,False
10261,0.0,0.2,1,0,New_Visitor,0,0.0,Nov,False
10262,18.169535699999997,0.04,6,0,New_Visitor,0,0.0,Nov,True
10263,0.0,0.017330846,260,2,Returning_Visitor,0,0.0,Nov,True
10264,0.0,0.016666667,4,0,New_Visitor,0,0.0,Nov,True
10265,0.0,0.025151515,42,0,New_Visitor,2,0.0,Nov,False
10266,0.0,0.008333333,9,5,Returning_Visitor,0,0.0,Nov,False
10267,0.0,0.022222222000000003,10,0,Returning_Visitor,0,0.0,Dec,False
10268,18.85086521,0.022222222000000003,11,0,New_Visitor,0,0.0,Dec,True
10269,0.0,0.2,1,0,Returning_Visitor,0,0.0,Nov,False
10270,0.0,0.066666667,16,0,Returning_Visitor,0,0.0,Dec,False
10271,0.0,0.036124031,39,1,Returning_Visitor,3,0.0,Nov,False
10272,0.0,0.027941176,68,0,Returning_Visitor,0,0.0,Nov,False
10273,0.0,0.016666667,25,0,Returning_Visitor,0,0.0,Nov,False
10274,6.7869589370000005,0.020522573,23,6,Returning_Visitor,3,0.0,Nov,False
10275,0.0,0.14285714300000002,7,0,Returning_Visitor,0,0.0,Dec,False
10276,0.0,0.084615385,13,0,Returning_Visitor,0,0.0,Nov,False
10277,13.1307834,0.042857143,19,2,Returning_Visitor,0,0.0,Nov,False
10278,0.0,0.05371428599999999,35,0,Returning_Visitor,0,0.0,Nov,False
10279,0.0,0.034567901,26,5,Returning_Visitor,1,0.0,Dec,False
10280,3.187495058,0.014604028,117,2,Returning_Visitor,2,0.0,Nov,True
10281,0.0,0.00952381,16,4,New_Visitor,2,0.0,Nov,False
10282,0.0,0.171428571,1,0,Returning_Visitor,0,0.0,Dec,False
10283,0.0,0.2,1,0,Returning_Visitor,0,0.0,Dec,False
10284,24.80248887,0.032553517000000004,108,1,Returning_Visitor,2,0.0,Nov,True
10285,78.12165404,0.006060606,32,1,Other,0,0.0,Dec,True
10286,0.0,0.023809524,21,0,Returning_Visitor,0,0.0,Dec,False
10287,0.0,0.042857143,14,1,Returning_Visitor,0,0.0,Nov,False
10288,43.71856886,0.007300315999999999,85,3,Returning_Visitor,5,0.0,Nov,True
10289,0.0,0.022619048,54,5,Returning_Visitor,0,0.0,Dec,False
10290,0.0,0.033333333,4,0,New_Visitor,2,0.0,Dec,False
10291,0.0,0.08095238099999999,7,0,Returning_Visitor,0,0.0,Dec,False
10292,0.0,0.029457364,44,0,Returning_Visitor,0,0.0,Nov,False
10293,0.0,0.006666666999999999,24,3,New_Visitor,1,0.0,Dec,False
10294,1.114150182,0.018855633,338,11,Returning_Visitor,5,0.0,Nov,True
10295,0.0,0.0475,20,0,Returning_Visitor,0,0.0,Nov,False
10296,11.37726052,0.016297591,149,7,Returning_Visitor,2,0.0,Nov,True
10297,0.0,0.004387373,89,3,New_Visitor,0,0.0,Nov,True
10298,105.260972,0.014117646999999999,14,4,Returning_Visitor,0,0.0,Dec,True
10299,0.0,0.07594200200000001,29,1,Returning_Visitor,2,0.0,Dec,False
10300,12.36126667,0.020266667,23,0,Returning_Visitor,4,0.0,Dec,False
10301,0.0,0.022108499,272,3,Returning_Visitor,5,0.0,Nov,False
10302,0.0,0.043301833,74,4,Returning_Visitor,5,0.0,Dec,False
10303,27.75787044,0.007267442,82,4,Returning_Visitor,0,0.0,Nov,True
10304,0.0,0.029663609,108,2,Returning_Visitor,0,0.0,Nov,False
10305,0.0,0.011111111000000002,15,1,New_Visitor,0,0.0,Dec,False
10306,0.0,0.064259259,13,4,Returning_Visitor,0,0.0,Nov,False
10307,0.0,0.031578947,17,4,Returning_Visitor,0,0.0,Nov,False
10308,0.0,0.009289617,61,0,New_Visitor,0,0.0,Nov,False
10309,0.0,0.028571429,7,0,New_Visitor,0,0.0,Dec,False
10310,0.0,0.031746032,16,3,Returning_Visitor,0,0.0,Nov,False
10311,0.0,0.018571429,56,0,New_Visitor,0,0.0,Nov,False
10312,0.0,0.026666667,10,4,Returning_Visitor,0,0.0,Dec,False
10313,5.751219035,0.029203072000000004,127,12,Returning_Visitor,4,0.0,Nov,False
10314,0.0,0.047301587,21,0,Returning_Visitor,0,0.0,Nov,False
10315,0.0,0.022222222000000003,10,0,New_Visitor,0,0.0,Dec,False
10316,0.0,0.055555556,2,0,Returning_Visitor,0,0.0,Nov,False
10317,0.0,0.015636703999999998,89,0,Returning_Visitor,1,0.0,Nov,False
10318,2.54795624,0.023309001,534,9,Returning_Visitor,0,0.0,Nov,True
10319,0.0,0.005555556,32,8,New_Visitor,0,0.0,Dec,False
10320,0.0,0.033333333,2,0,Returning_Visitor,0,0.0,Nov,False
10321,0.0,0.016222221999999998,29,2,Returning_Visitor,1,0.0,Nov,False
10322,0.0,0.010526316,19,0,Returning_Visitor,0,0.0,Dec,False
10323,9.509492485,0.022957516,28,5,Returning_Visitor,3,0.0,Dec,False
10324,0.0,0.002985075,63,2,Returning_Visitor,6,0.0,Dec,False
10325,0.0,0.05,6,0,New_Visitor,0,0.0,Dec,False
10326,0.0,0.022222222000000003,10,0,New_Visitor,0,0.0,Dec,False
10327,12.58179402,0.014867423999999999,61,4,Returning_Visitor,0,0.0,Nov,False
10328,0.0,0.041269841,22,0,Returning_Visitor,0,0.0,Nov,True
10329,0.0,0.007280349,72,9,Returning_Visitor,0,0.0,Nov,False
10330,0.0,0.04,5,0,New_Visitor,0,0.0,Dec,False
10331,0.0,0.056025640999999994,25,1,Returning_Visitor,3,0.0,Dec,False
10332,0.0,0.04,15,0,Returning_Visitor,0,0.0,Nov,False
10333,0.0,0.005405405,30,12,New_Visitor,0,0.0,Nov,True
10334,0.0,0.03,12,8,Returning_Visitor,0,0.0,Nov,False
10335,0.0,0.010359476999999999,102,0,Returning_Visitor,0,0.0,Dec,False
10336,0.0,0.033333333,3,0,Returning_Visitor,0,0.0,Nov,False
10337,0.0,0.2,4,0,Returning_Visitor,0,0.0,Nov,False
10338,17.22281788,0.005263158,37,1,New_Visitor,0,0.0,Nov,True
10339,2.3819711580000003,0.023198706,171,0,Returning_Visitor,0,0.0,Nov,True
10340,0.0,0.029308735,74,3,Returning_Visitor,2,0.0,Nov,True
10341,0.0,0.2,1,0,Returning_Visitor,0,0.0,Dec,False
10342,0.0,0.028571429,14,0,New_Visitor,0,0.0,Nov,False
10343,0.0,0.076923077,13,0,Returning_Visitor,0,0.0,Nov,False
10344,0.0,0.02,10,0,Returning_Visitor,0,0.0,Nov,False
10345,0.0,0.025,17,0,New_Visitor,0,0.0,Nov,False
10346,0.0,0.030952381,17,4,Returning_Visitor,0,0.0,Dec,False
10347,0.0,0.05352381,55,0,Returning_Visitor,0,0.0,Nov,False
10348,0.0,0.012068966,23,7,New_Visitor,0,0.0,Nov,False
10349,34.97250838,0.015384615,13,0,New_Visitor,0,0.0,Nov,True
10350,13.38149414,0.00362107,470,5,Returning_Visitor,0,0.0,Nov,True
10351,48.45370723,0.003174603,67,2,Returning_Visitor,1,0.0,Dec,True
10352,32.0201901,0.036486486,32,5,Returning_Visitor,2,0.0,Nov,True
10353,0.0,0.08,5,0,New_Visitor,0,0.0,Dec,False
10354,20.88414313,0.013000000000000001,46,3,Returning_Visitor,0,0.0,Dec,True
10355,0.0,0.01875,17,0,Returning_Visitor,0,0.0,Nov,False
10356,0.0,0.04,10,0,Returning_Visitor,0,0.0,Dec,False
10357,0.0,0.023152976000000002,68,6,Returning_Visitor,1,0.0,Nov,False
10358,0.0,0.025,4,3,Returning_Visitor,1,0.0,Nov,False
10359,0.0,0.033333333,3,0,Returning_Visitor,0,0.0,Dec,False
10360,5.552517289,0.0055824180000000004,58,10,Returning_Visitor,1,0.0,Nov,False
10361,0.0,0.006060606,27,5,New_Visitor,0,0.0,Dec,False
10362,3.4644440660000004,0.014283416,124,9,Returning_Visitor,0,0.0,Nov,True
10363,0.30531205699999997,0.005971036,152,4,Returning_Visitor,0,0.0,Dec,True
10364,33.69233226,0.024074073999999997,26,2,Returning_Visitor,0,0.0,Nov,True
10365,5.523782302000001,0.012426564,86,3,Returning_Visitor,1,0.0,Dec,False
10366,0.0,0.003359173,44,0,Returning_Visitor,1,0.0,Dec,False
10367,1.257438906,0.019984285,141,6,Returning_Visitor,1,0.0,Nov,False
10368,0.0,0.1,3,0,New_Visitor,0,0.0,Dec,False
10369,14.14084367,0.00952381,21,0,New_Visitor,0,0.0,Nov,True
10370,0.0,0.014700317,76,0,Returning_Visitor,3,0.0,Dec,True
10371,0.0,0.06,5,0,Returning_Visitor,0,0.0,Nov,False
10372,0.0,0.013407291000000002,207,8,Returning_Visitor,0,0.0,Nov,False
10373,0.0,0.016666667,26,1,Returning_Visitor,0,0.0,Nov,False
10374,0.0,0.027380952000000004,16,1,Returning_Visitor,0,0.0,Nov,False
10375,0.0,0.11666666699999999,6,0,Returning_Visitor,0,0.0,Dec,False
10376,0.0,0.022857142999999996,28,0,Returning_Visitor,0,0.0,Nov,False
10377,0.0,0.014414413999999999,35,5,Returning_Visitor,0,0.0,Dec,False
10378,0.0,0.005668016,39,1,Returning_Visitor,0,0.0,Dec,False
10379,0.0,0.025,8,0,Returning_Visitor,0,0.0,Nov,False
10380,0.0,0.044938272,18,0,Returning_Visitor,0,0.0,Nov,False
10381,43.77424082,0.011475963999999998,130,3,Returning_Visitor,1,0.0,Nov,True
10382,0.0,0.066666667,2,1,New_Visitor,0,0.0,Nov,False
10383,1.18073661,0.039663918,218,3,Returning_Visitor,5,0.0,Nov,True
10384,0.0,0.021222361000000002,41,9,Returning_Visitor,1,0.0,Dec,False
10385,77.801588,0.005128205,34,7,New_Visitor,3,0.0,Dec,True
10386,0.0,0.013888889,35,3,Returning_Visitor,0,0.0,Dec,False
10387,60.42298474,0.018181818,37,7,Returning_Visitor,4,0.0,Nov,True
10388,0.0,0.045454545,12,0,Returning_Visitor,0,0.0,Dec,False
10389,0.0,0.05,8,0,Returning_Visitor,0,0.0,Nov,False
10390,0.0,0.025,2,3,Other,0,0.0,Dec,False
10391,0.0,0.05138888900000001,24,0,Returning_Visitor,0,0.0,Nov,False
10392,8.21617792,0.014709835,51,9,Returning_Visitor,2,0.0,Nov,True
10393,0.0,0.011111111000000002,11,0,Returning_Visitor,0,0.0,Nov,False
10394,0.0,0.006941639,56,2,Returning_Visitor,0,0.0,Nov,False
10395,0.0,0.023480257,33,2,Returning_Visitor,0,0.0,Nov,False
10396,0.0,0.033333333,3,0,Returning_Visitor,0,0.0,Dec,False
10397,0.0,0.023703704,47,0,Returning_Visitor,0,0.0,Nov,False
10398,0.0,0.033333333,6,0,Returning_Visitor,0,0.0,Nov,False
10399,83.96813664,0.003266621,62,1,New_Visitor,1,0.0,Nov,True
10400,0.0,0.030555556,10,2,Returning_Visitor,0,0.0,Nov,False
10401,5.907475938999999,0.01763475,104,4,Returning_Visitor,6,0.0,Nov,True
10402,0.0,0.033933258,126,1,Returning_Visitor,2,0.0,Dec,False
10403,0.0,0.0225,24,0,Returning_Visitor,0,0.0,Dec,False
10404,0.0,0.066666667,3,3,Returning_Visitor,2,0.0,Dec,False
10405,32.59864309,0.012643678,79,9,Returning_Visitor,3,0.0,Dec,False
10406,0.0,0.015796946,71,3,Returning_Visitor,0,0.0,Nov,False
10407,2.76959892,0.013932981,81,2,Returning_Visitor,0,0.0,Nov,False
10408,0.0,0.031399417,50,1,Returning_Visitor,0,0.0,Nov,False
10409,25.05062136,0.017587302,62,4,Returning_Visitor,1,0.0,Nov,True
10410,0.0,0.07777777799999999,9,0,Returning_Visitor,0,0.0,Nov,False
10411,0.0,0.024324323999999998,74,0,Returning_Visitor,0,0.0,Nov,False
10412,25.76598645,0.021527777999999997,80,7,Returning_Visitor,2,0.0,Nov,True
10413,0.0,0.041666667000000004,20,0,Returning_Visitor,0,0.0,Dec,False
10414,17.60269465,0.0254662,62,3,Returning_Visitor,1,0.0,Nov,False
10415,0.0,0.031449275,17,6,Returning_Visitor,0,0.0,Nov,False
10416,0.0,0.020833333,8,0,Returning_Visitor,0,0.0,Nov,False
10417,0.0,0.033333333,6,0,Returning_Visitor,0,0.0,Dec,False
10418,0.0,0.057283951,25,2,Returning_Visitor,0,0.0,Nov,False
10419,0.0,0.014492753999999998,21,3,Returning_Visitor,0,0.0,Nov,False
10420,59.42458922,0.004610177,245,10,Returning_Visitor,1,0.0,Nov,True
10421,0.0,0.031111111,7,2,Returning_Visitor,0,0.0,Nov,False
10422,0.0,0.015447154,41,0,New_Visitor,0,0.0,Dec,False
10423,0.0,0.04,10,0,Returning_Visitor,0,0.0,Nov,False
10424,21.47448516,0.007434641,51,2,Returning_Visitor,0,0.0,Nov,True
10425,0.0,0.057142857000000005,6,1,Returning_Visitor,0,0.0,Dec,False
10426,0.0,0.025,2,0,Returning_Visitor,0,0.0,Dec,False
10427,8.44235219,0.006349206,63,1,Returning_Visitor,0,0.0,Nov,True
10428,0.0,0.013333333000000001,15,0,Returning_Visitor,0,0.0,Nov,False
10429,0.0,0.00625,8,0,Returning_Visitor,0,0.0,Dec,False
10430,16.98117776,0.019230768999999998,22,7,Returning_Visitor,1,0.0,Nov,False
10431,0.0,0.022222222000000003,3,8,New_Visitor,0,0.0,Nov,False
10432,35.60912359,0.014166666999999999,29,2,Returning_Visitor,0,0.0,Nov,True
10433,0.0,0.066666667,1,1,New_Visitor,0,0.0,Dec,True
10434,0.0,0.035,6,3,Returning_Visitor,0,0.0,Nov,False
10435,77.66478213,0.031313131,31,4,Returning_Visitor,0,0.0,Nov,False
10436,0.0,0.044688645,11,2,Returning_Visitor,0,0.0,Dec,False
10437,0.0,0.036790123,43,0,Returning_Visitor,2,0.0,Dec,False
10438,16.81772593,0.01375,35,6,Returning_Visitor,0,0.0,Nov,True
10439,128.4686939,0.028571429,7,0,Returning_Visitor,0,0.0,Dec,True
10440,0.0,0.016482015,113,9,Returning_Visitor,7,0.0,Nov,True
10441,0.0,0.024,10,0,Returning_Visitor,0,0.0,Nov,False
10442,55.46963196,0.03,19,2,Returning_Visitor,0,0.0,Nov,True
10443,0.0,0.1,8,0,Returning_Visitor,0,0.0,Dec,False
10444,0.0,0.028571429,7,0,Returning_Visitor,0,0.0,Dec,False
10445,0.0,0.011111111000000002,7,0,Other,0,0.0,Dec,False
10446,0.0,0.0125,14,2,Returning_Visitor,0,0.0,Nov,False
10447,0.0,0.04,6,0,Returning_Visitor,0,0.0,Nov,False
10448,0.0,0.022222222000000003,11,0,New_Visitor,0,0.0,Dec,False
10449,0.0,0.020786749,116,0,Returning_Visitor,0,0.0,Nov,False
10450,0.0,0.026388889,23,3,Returning_Visitor,0,0.0,Dec,False
10451,56.72227169,0.014951401000000001,101,7,Returning_Visitor,1,0.0,Nov,True
10452,0.0,0.02,27,0,Returning_Visitor,0,0.0,Nov,False
10453,55.31956658,0.05,7,0,Returning_Visitor,0,0.0,Nov,False
10454,0.0,0.014393939,60,7,Returning_Visitor,0,0.0,Nov,False
10455,0.0,0.012080406,60,6,Returning_Visitor,1,0.0,Dec,False
10456,0.0,0.004,6,9,Returning_Visitor,0,0.0,Dec,False
10457,0.0,0.033333333,6,0,Returning_Visitor,0,0.0,Dec,False
10458,0.0,0.08,5,0,Returning_Visitor,0,0.0,Dec,False
10459,0.0,0.013535432,114,4,Returning_Visitor,2,0.0,Dec,False
10460,0.0,0.018055556,21,2,Returning_Visitor,1,0.0,Nov,False
10461,0.0,0.033333333,9,0,Returning_Visitor,0,0.0,Nov,False
10462,0.0,0.02141844,45,0,Returning_Visitor,2,0.0,Nov,False
10463,14.99601118,0.020093774,132,2,Returning_Visitor,0,0.0,Nov,True
10464,0.0,0.011428571,5,0,New_Visitor,0,0.0,Dec,False
10465,0.0,0.03974359,22,7,New_Visitor,0,0.0,Dec,False
10466,34.60160214,0.025287356,29,2,Returning_Visitor,0,0.0,Nov,True
10467,0.0,0.2,1,0,Other,0,0.0,Dec,False
10468,0.0,0.018181818,11,0,Returning_Visitor,0,0.0,Dec,False
10469,0.0,0.0375,13,5,Returning_Visitor,0,0.0,Dec,False
10470,0.0,0.003571429,8,0,Returning_Visitor,0,0.0,Nov,False
10471,0.0,0.015357143,20,0,Returning_Visitor,0,0.0,Dec,False
10472,5.730539287999999,0.020476926,33,12,Returning_Visitor,2,0.0,Nov,False
10473,0.0,0.2,2,0,Returning_Visitor,0,0.0,Nov,False
10474,0.0,0.034090908999999996,22,0,Returning_Visitor,0,0.0,Nov,False
10475,0.0,0.045269841,69,0,Returning_Visitor,0,0.0,Nov,False
10476,0.0,0.2,1,0,Returning_Visitor,0,0.0,Nov,False
10477,0.0,0.02032147,69,0,Returning_Visitor,0,0.0,Nov,True
10478,0.0,0.004093567,57,1,Returning_Visitor,0,0.0,Nov,False
10479,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,Nov,False
10480,0.0,0.014583333,16,0,Returning_Visitor,0,0.0,Nov,True
10481,0.0,0.017527555,326,4,Returning_Visitor,0,0.0,Nov,True
10482,0.0,0.045138889,16,0,Returning_Visitor,0,0.0,Dec,True
10483,0.0,0.018376068,41,0,Returning_Visitor,0,0.0,Nov,False
10484,0.0,0.00625,33,1,New_Visitor,0,0.0,Dec,False
10485,0.0,0.021428571,27,6,Returning_Visitor,0,0.0,Dec,False
10486,0.0,0.02,10,0,Returning_Visitor,0,0.0,Dec,False
10487,0.0,0.0275,57,1,Returning_Visitor,0,0.0,Nov,False
10488,12.360043,0.017137357,57,0,Returning_Visitor,0,0.0,Nov,True
10489,0.0,0.045833333,8,0,Returning_Visitor,0,0.0,Dec,False
10490,0.0,0.04,5,0,New_Visitor,0,0.0,Nov,False
10491,10.59423174,0.005809793000000001,176,6,Returning_Visitor,0,0.0,Nov,True
10492,0.0,0.0275,8,9,Returning_Visitor,0,0.0,Dec,False
10493,0.0,0.007142857,28,0,Returning_Visitor,0,0.0,Nov,False
10494,0.0,0.03974359,27,0,Returning_Visitor,0,0.0,Dec,False
10495,18.26940096,0.018487395,26,7,New_Visitor,4,0.0,Nov,True
10496,0.0,0.025,8,0,Returning_Visitor,0,0.0,Nov,True
10497,0.0,0.025,4,0,New_Visitor,0,0.0,Dec,False
10498,0.0,0.03,17,1,Returning_Visitor,0,0.0,Nov,False
10499,0.0,0.019765654,188,4,Returning_Visitor,0,0.0,Nov,False
10500,57.82473775,0.001923077,15,0,New_Visitor,0,0.0,Nov,True
10501,0.0,0.2,1,0,Returning_Visitor,0,0.0,Nov,False
10502,0.0,0.0125,13,3,New_Visitor,1,0.0,Dec,False
10503,0.0,0.084,5,0,Returning_Visitor,0,0.0,Nov,False
10504,0.0,0.005555556,34,2,Returning_Visitor,0,0.0,Dec,False
10505,0.0,0.055166667,34,5,Returning_Visitor,0,0.0,Dec,False
10506,0.0,0.2,0,0,Returning_Visitor,1,0.0,Nov,False
10507,0.0,0.005069124,27,4,New_Visitor,0,0.0,Dec,False
10508,0.0,0.2,1,0,Returning_Visitor,0,0.0,Nov,False
10509,37.02263046,0.012698413,18,5,Returning_Visitor,0,0.0,Nov,True
10510,0.0,0.027807876000000002,90,12,Returning_Visitor,5,0.0,Nov,False
10511,0.0,0.02648199,77,1,Returning_Visitor,1,0.0,Dec,True
10512,0.0,0.061111110999999996,18,0,Returning_Visitor,0,0.0,Nov,False
10513,0.0,0.018943089,81,1,Returning_Visitor,0,0.0,Nov,True
10514,59.51850423,0.018181818,10,2,New_Visitor,0,0.0,Dec,True
10515,42.70505393,0.003030303,32,3,Other,0,0.0,Dec,True
10516,0.0,0.021957672,82,0,Returning_Visitor,1,0.0,Nov,True
10517,0.0,0.011870748,45,9,Returning_Visitor,2,0.0,Dec,False
10518,0.0,0.0125,8,0,New_Visitor,0,0.0,Dec,False
10519,68.84905671,0.028571429,14,1,Returning_Visitor,0,0.0,Dec,True
10520,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,Nov,True
10521,0.0,0.005952381,29,2,Returning_Visitor,0,0.0,Dec,False
10522,14.78422174,0.031818182,19,5,Returning_Visitor,2,0.0,Nov,False
10523,0.0,0.082209406,48,0,Returning_Visitor,0,0.0,Nov,False
10524,0.0,0.026839827,28,0,Returning_Visitor,0,0.0,Nov,False
10525,25.03946022,0.017391304,21,8,New_Visitor,0,0.0,Nov,True
10526,0.0,0.025128205,65,0,Returning_Visitor,0,0.0,Dec,False
10527,0.0,0.017592593,18,0,Returning_Visitor,0,0.0,Dec,False
10528,0.0,0.0125,24,0,Returning_Visitor,0,0.0,Nov,False
10529,0.0,0.05,8,0,Returning_Visitor,0,0.0,Nov,False
10530,41.67776195,0.020454545,23,8,Returning_Visitor,5,0.0,Dec,False
10531,0.0,0.108333333,8,0,Returning_Visitor,0,0.0,Nov,True
10532,15.75636267,0.004166667,24,0,Returning_Visitor,0,0.0,Nov,True
10533,60.73155753,0.01547619,27,0,Returning_Visitor,1,0.0,Nov,True
10534,0.0,0.133333333,3,0,Returning_Visitor,0,0.0,Nov,False
10535,0.0,0.02745098,14,5,Returning_Visitor,0,0.0,Dec,False
10536,0.0,0.018589744,26,1,Returning_Visitor,0,0.0,Nov,False
10537,0.0,0.05,2,0,Returning_Visitor,0,0.0,Dec,False
10538,0.335232374,0.020836197,86,16,Returning_Visitor,1,0.0,Dec,False
10539,0.0,0.006666666999999999,13,2,Returning_Visitor,0,0.0,Nov,False
10540,52.38420388,0.009348691,164,1,Returning_Visitor,0,0.0,Nov,False
10541,0.0,0.015555556000000002,30,0,New_Visitor,0,0.0,Nov,False
10542,0.0,0.0005442180000000001,69,10,New_Visitor,0,0.0,Dec,False
10543,0.0,0.019791667,40,0,Returning_Visitor,1,0.0,Nov,True
10544,0.0,0.031871345,38,0,New_Visitor,0,0.0,Nov,False
10545,6.190582077999999,0.03245614,55,3,Returning_Visitor,0,0.0,Dec,False
10546,0.0,0.023188406,44,1,Returning_Visitor,2,0.0,Nov,True
10547,54.16451768,0.00745614,38,2,Returning_Visitor,0,0.0,Nov,True
10548,0.0,0.019907407,71,3,Returning_Visitor,0,0.0,Dec,False
10549,0.0,0.04,2,3,New_Visitor,0,0.0,Dec,False
10550,0.0,0.005555556,5,4,New_Visitor,3,0.0,Nov,False
10551,0.0,0.007692308,25,0,New_Visitor,1,0.0,Dec,True
10552,0.0,0.021138211,39,4,Returning_Visitor,2,0.0,Nov,False
10553,0.0,0.029411765,15,3,Returning_Visitor,0,0.0,Dec,False
10554,0.0,0.0035087720000000003,18,1,Returning_Visitor,1,0.0,Nov,False
10555,0.0,0.008038828,19,1,Returning_Visitor,5,0.0,Nov,False
10556,0.0,0.014285714,12,6,New_Visitor,0,0.0,Dec,False
10557,0.0,0.066666667,4,0,Returning_Visitor,0,0.0,Nov,False
10558,0.0,0.019203175,61,8,Returning_Visitor,7,0.0,Dec,False
10559,89.13481061,0.014285714,15,0,Returning_Visitor,0,0.0,Nov,True
10560,0.0,0.1,8,1,Returning_Visitor,0,0.0,Nov,False
10561,0.0,0.012719298,36,2,Returning_Visitor,0,0.0,Dec,False
10562,0.0,0.020208333000000002,16,2,Returning_Visitor,0,0.0,Nov,False
10563,0.0,0.025,21,0,Returning_Visitor,0,0.0,Dec,False
10564,0.0,0.081818182,11,0,Returning_Visitor,0,0.0,Nov,False
10565,0.0,0.066666667,3,0,Returning_Visitor,0,0.0,Nov,False
10566,0.0,0.04444444400000001,8,1,Returning_Visitor,0,0.0,Nov,False
10567,0.0,0.018958927,37,3,Returning_Visitor,2,0.0,Nov,False
10568,0.0,0.035185185,22,4,Returning_Visitor,0,0.0,Nov,False
10569,0.0,0.2,1,0,Returning_Visitor,0,0.0,Dec,False
10570,0.0,0.016666667,3,4,Returning_Visitor,0,0.0,Dec,False
10571,8.421921428,0.005951258,190,3,Returning_Visitor,0,0.0,Dec,False
10572,0.0,0.2,1,0,Returning_Visitor,0,0.0,Nov,False
10573,0.0,0.047619048,7,0,Returning_Visitor,0,0.0,Nov,False
10574,0.0,0.066666667,3,0,New_Visitor,0,0.0,Dec,False
10575,0.0,0.075555556,30,0,Returning_Visitor,0,0.0,Dec,False
10576,0.0,0.020551802,141,1,Returning_Visitor,5,0.0,Nov,False
